delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cluster
250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,6.0,24.0,no,delivered,5,292.75,-18.0,3
250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,7.0,24.0,no,delivered,3,770.61,-17.0,3
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,1.0,24.0,no,delivered,4,301.24,-23.0,3
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,6.0,6.0,yes,delayed,2,1209.36,0.0,0
250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,3.0,24.0,no,delivered,4,155.2,-21.0,3
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,8.0,24.0,no,delivered,4,1403.76,-15.999999999999998,2
250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,7.0,8.0,no,delivered,5,1434.79,-1.0000000000000007,2
250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,5.0,24.0,no,delivered,5,1505.89,-18.999999999999996,2
250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,5.0,2.0,yes,delayed,3,232.45,3.0,1
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,5.0,24.0,no,delivered,5,1241.57,-18.999999999999996,2
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,3.0,16.0,no,delivered,3,469.01,-13.0,3
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,7.0,24.0,no,delivered,4,360.52,-17.0,3
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,5.0,6.0,no,delivered,5,1243.9,-0.9999999999999999,2
250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,2.0,2.0,yes,delayed,3,370.85,0.0,1
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,16.0,8.0,yes,delayed,2,1509.69,8.0,0
250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,5.0,24.0,no,delivered,5,1399.6,-18.999999999999996,2
250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,7.0,16.0,no,delivered,3,943.73,-9.000000000000002,2
250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,3.0,4.0,no,delivered,3,697.47,-1.0000000000000002,1
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,11.0,24.0,no,delivered,3,1414.47,-13.0,2
250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,7.0,8.0,no,delivered,4,1273.02,-1.0000000000000007,2
250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,5.0,8.0,no,delivered,5,281.04,-3.0000000000000004,1
250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,7.0,8.0,no,delivered,5,724.06,-1.0000000000000007,1
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,7.0,16.0,no,delivered,4,687.64,-9.000000000000002,3
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,7.0,7.0,yes,delayed,2,1367.49,0.0,0
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,9.0,16.0,no,delivered,5,1453.98,-7.000000000000002,2
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,8.0,16.0,no,delivered,5,876.99,-8.0,2
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,3.0,8.0,no,delivered,4,415.26,-5.0,1
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,13.0,16.0,no,delivered,4,1029.95,-3.0000000000000004,2
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,3.0,24.0,no,delivered,5,822.95,-21.0,3
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,6.0,8.0,no,delivered,5,863.26,-2.0000000000000004,1
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,10.0,24.0,no,delivered,4,1500.68,-14.0,2
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,12.0,7.0,yes,delayed,3,1551.92,5.0,0
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,8.0,8.0,yes,delayed,2,805.61,0.0,0
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,11.0,24.0,no,delivered,4,1413.34,-13.0,2
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,3.0,3.0,yes,failed,1,506.42,0.0,1
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,2.0,3.0,no,delivered,3,380.41,-0.9999999999999999,1
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,8.0,24.0,no,delivered,5,1129.26,-15.999999999999998,2
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,7.0,8.0,no,delivered,4,920.2,-1.0000000000000007,1
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,4.0,16.0,no,delivered,3,1214.35,-12.000000000000002,2
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,4.0,16.0,no,delivered,5,259.23,-12.000000000000002,3
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,5.0,16.0,no,delivered,3,864.51,-11.000000000000002,3
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,9.0,16.0,no,delivered,4,1147.95,-7.000000000000002,2
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,6.0,24.0,no,delivered,3,872.92,-18.0,3
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,3.0,24.0,no,delivered,5,481.51,-21.0,3
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,8.0,24.0,no,delivered,4,806.18,-15.999999999999998,2
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,5.0,16.0,no,delivered,4,936.76,-11.000000000000002,2
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,7.0,24.0,no,delivered,3,884.07,-17.0,2
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,5.0,16.0,no,delivered,5,983.36,-11.000000000000002,2
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,4.0,4.0,yes,failed,2,789.99,0.0,1
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,4.0,8.0,no,delivered,3,700.02,-4.0,1
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,1.0,16.0,no,delivered,5,144.91,-15.000000000000002,3
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,4.0,16.0,no,delivered,3,222.55,-12.000000000000002,3
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,6.0,24.0,no,delivered,4,947.24,-18.0,2
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,7.0,7.0,yes,failed,1,1429.84,0.0,0
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,11.0,24.0,no,delivered,3,1317.65,-13.0,2
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,5.0,5.0,no,delivered,3,981.72,0.0,1
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,7.0,5.0,yes,delayed,2,1025.55,1.9999999999999998,0
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,9.0,16.0,no,delivered,5,1610.5,-7.000000000000002,2
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,11.0,8.0,yes,delayed,3,1596.63,2.9999999999999987,0
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,5.0,24.0,no,delivered,4,1523.17,-18.999999999999996,2
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,1.0,2.0,no,delivered,4,228.09,-1.0,1
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,8.0,8.0,yes,delayed,3,1071.9,0.0,0
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,8.0,8.0,yes,delayed,2,1315.45,0.0,0
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,2.0,16.0,no,delivered,5,298.92,-14.000000000000002,3
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,5.0,24.0,no,delivered,5,696.68,-18.999999999999996,3
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,9.0,16.0,no,delivered,5,383.1,-7.000000000000002,3
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,3.0,16.0,no,delivered,4,715.12,-13.0,3
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,3.0,24.0,no,delivered,5,736.65,-21.0,3
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,2.0,8.0,no,delivered,5,515.02,-6.000000000000001,1
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,6.0,8.0,no,delivered,3,876.11,-2.0000000000000004,1
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,4.0,16.0,no,delivered,5,324.23,-12.000000000000002,3
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,12.0,24.0,no,delivered,4,1416.07,-12.0,2
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,5.0,24.0,no,delivered,5,362.96,-18.999999999999996,3
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,4.0,16.0,no,delivered,5,777.23,-12.000000000000002,3
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,4.0,24.0,no,delivered,5,553.7,-20.0,3
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,6.0,4.0,yes,delayed,2,755.16,1.9999999999999998,1
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,3.0,4.0,no,delivered,4,692.08,-1.0000000000000002,1
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,10.0,8.0,yes,failed,1,1569.17,1.9999999999999998,0
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,8.0,5.0,yes,delayed,2,1082.13,3.0000000000000004,0
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,1.0,16.0,no,delivered,5,95.6674,-15.000000000000002,3
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,7.0,24.0,no,delivered,4,1288.9,-17.0,2
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,2.0,8.0,no,delivered,5,997.9,-6.000000000000001,1
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,3.0,8.0,no,delivered,4,333.63,-5.0,1
300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,6.0,8.0,no,delivered,5,933.84,-2.0000000000000004,2
301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,2.0,24.0,no,delivered,5,261.62,-22.0,3
302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,7.0,5.0,yes,delayed,3,948.77,1.9999999999999998,0
303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,3.0,16.0,no,delivered,4,606.67,-13.0,3
304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,0.0,8.0,no,delivered,4,229.0,-8.0,1
305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,4.0,24.0,no,delivered,3,1012.78,-20.0,2
306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,8.0,8.0,yes,delayed,2,593.11,0.0,1
307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,8.0,16.0,no,delivered,4,1227.06,-8.0,2
308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,9.0,16.0,no,delivered,5,1492.89,-7.000000000000002,2
309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,4.0,24.0,no,delivered,3,458.09,-20.0,3
310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,1.0,24.0,no,delivered,4,514.08,-23.0,3
311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,1.0,24.0,no,delivered,5,222.88,-23.0,3
312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,5.0,4.0,yes,delayed,3,785.65,0.9999999999999999,1
313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,9.0,16.0,no,delivered,4,1399.69,-7.000000000000002,2
314.0,ekart,clothing,scooter,express,north,rainy,33.9,21.07,4.0,2.0,yes,delayed,2,282.71,2.0,1
315.0,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,2.0,16.0,no,delivered,5,374.86,-14.000000000000002,3
316.0,shadowfax,cosmetics,bike,standard,central,rainy,223.6,40.23,12.0,24.0,no,delivered,5,1238.69,-12.0,2
317.0,xpressbees,furniture,scooter,two day,north,foggy,191.8,15.48,6.0,16.0,no,delivered,3,1005.44,-10.0,2
318.0,xpressbees,automobile parts,bike,two day,south,cold,60.6,4.14,2.0,16.0,no,delivered,3,315.42,-14.000000000000002,3
319.0,ecom express,groceries,truck,two day,central,hot,52.2,39.45,1.0,16.0,no,delivered,4,379.35,-15.000000000000002,3
320.0,xpressbees,clothing,ev bike,same day,north,clear,22.1,36.84,3.0,8.0,no,delivered,5,321.02,-5.0,1
321.0,ekart,clothing,truck,same day,east,cold,6.3,13.42,1.0,8.0,no,delivered,4,171.76,-7.000000000000001,1
322.0,delhivery,automobile parts,ev van,standard,north,foggy,127.4,42.36,8.0,24.0,no,delivered,4,764.08,-15.999999999999998,3
323.0,shadowfax,pharmacy,ev bike,two day,east,stormy,33.2,27.73,7.0,16.0,no,delivered,5,249.19,-9.000000000000002,3
324.0,ecom express,documents,ev bike,same day,central,clear,88.3,38.22,4.0,8.0,no,delivered,5,656.16,-4.0,1
325.0,ecom express,pharmacy,scooter,same day,south,clear,262.3,23.86,6.0,8.0,no,delivered,5,1483.08,-2.0000000000000004,2
326.0,ekart,pharmacy,ev van,express,east,foggy,15.8,4.79,1.0,2.0,no,delivered,4,143.37,-1.0,1
327.0,ekart,clothing,truck,standard,central,foggy,239.2,4.47,8.0,24.0,no,delivered,5,1209.41,-15.999999999999998,2
328.0,delhivery,cosmetics,bike,same day,east,clear,115.1,33.73,5.0,8.0,no,delivered,3,776.69,-3.0000000000000004,1
329.0,blue dart,clothing,bike,same day,central,clear,124.2,49.52,6.0,8.0,no,delivered,4,870.85,-2.0000000000000004,1
330.0,fedex,clothing,ev van,standard,south,hot,291.8,38.8,7.0,24.0,no,delivered,4,1575.4,-17.0,2
331.0,fedex,cosmetics,scooter,two day,south,stormy,171.0,23.14,12.0,16.0,no,delivered,5,924.42,-4.000000000000001,2
332.0,dhl,furniture,van,standard,north,stormy,12.0,43.81,5.0,24.0,no,delivered,5,191.43,-18.999999999999996,3
333.0,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,11.0,8.0,yes,delayed,3,1365.17,2.9999999999999987,0
334.0,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,4.0,24.0,no,delivered,5,919.41,-20.0,3
335.0,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,7.0,16.0,no,delivered,5,1217.02,-9.000000000000002,2
336.0,amazon logistics,cosmetics,truck,express,north,cold,46.2,34.0,2.0,2.0,no,delivered,4,383.0,0.0,1
337.0,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,7.0,3.0,yes,delayed,3,533.24,3.9999999999999996,1
338.0,ekart,groceries,van,same day,east,hot,273.2,47.03,9.0,8.0,yes,delayed,2,1607.09,0.999999999999999,0
339.0,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,9.0,16.0,no,delivered,3,707.23,-7.000000000000002,2
340.0,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,6.0,8.0,no,delivered,4,942.69,-2.0000000000000004,1
341.0,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,4.0,8.0,no,delivered,4,1092.96,-4.0,2
342.0,ekart,documents,bike,standard,east,clear,159.0,38.64,8.0,24.0,no,delivered,5,910.92,-15.999999999999998,2
343.0,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,12.0,16.0,no,delivered,5,1274.48,-4.000000000000001,2
344.0,fedex,automobile parts,van,same day,east,clear,67.7,48.92,5.0,8.0,no,delivered,3,585.26,-3.0000000000000004,1
345.0,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,13.0,24.0,no,delivered,4,1453.44,-11.0,2
346.0,ekart,clothing,van,express,east,hot,17.1,26.57,1.0,2.0,no,delivered,5,215.21,-1.0,1
347.0,ecom express,documents,ev van,same day,central,hot,150.4,15.12,5.0,8.0,no,delivered,5,897.36,-3.0000000000000004,1
348.0,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,7.0,16.0,no,delivered,5,1632.7206,-9.000000000000002,2
349.0,blue dart,automobile parts,scooter,same day,south,clear,198.0,5.95,7.0,8.0,no,delivered,4,1107.85,-1.0000000000000007,2
350.0,blue dart,documents,bike,express,north,rainy,145.2,38.94,7.0,4.0,yes,delayed,3,892.82,2.9999999999999996,0
351.0,fedex,electronics,van,express,west,foggy,285.8,28.09,8.0,7.0,yes,delayed,2,1563.27,1.0000000000000007,0
352.0,delhivery,clothing,truck,same day,east,clear,24.3,32.34,1.0,8.0,no,delivered,5,318.52,-7.000000000000001,1
353.0,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,6.0,16.0,no,delivered,4,731.6,-10.0,3
354.0,dhl,electronics,truck,same day,north,clear,271.2,21.93,8.0,8.0,yes,delayed,3,1521.79,0.0,0
355.0,ecom express,electronics,truck,two day,north,clear,204.4,26.11,6.0,16.0,no,delivered,4,1100.33,-10.0,2
356.0,ecom express,pharmacy,bike,same day,central,foggy,111.2,34.93,5.0,8.0,no,delivered,4,760.79,-3.0000000000000004,1
357.0,blue dart,fragile items,ev bike,express,north,stormy,293.3,47.56,14.999999999999998,7.0,yes,delayed,3,1632.7206,7.999999999999999,0
358.0,ecom express,documents,scooter,express,central,foggy,228.0,20.54,8.0,6.0,yes,delayed,3,1251.62,2.0000000000000004,0
359.0,delhivery,furniture,van,express,south,hot,293.2,22.4,6.0,7.0,no,delivered,4,1583.2,-0.9999999999999999,2
360.0,xpressbees,pharmacy,van,standard,north,rainy,175.5,8.95,9.0,24.0,no,delivered,4,904.35,-15.000000000000002,2
361.0,amazon logistics,cosmetics,bike,same day,east,clear,3.6,33.73,1.0,8.0,no,delivered,5,218.19,-7.000000000000001,1
362.0,ecom express,automobile parts,van,standard,north,cold,291.6,45.93,7.0,24.0,no,delivered,4,1595.79,-17.0,2
363.0,ekart,fragile items,van,two day,south,foggy,247.4,26.71,7.0,16.0,no,delivered,5,1317.13,-9.000000000000002,2
364.0,ecom express,documents,scooter,two day,north,stormy,165.5,12.13,13.0,16.0,no,delivered,4,863.89,-3.0000000000000004,2
365.0,blue dart,automobile parts,scooter,express,north,hot,49.1,23.26,3.0,2.0,yes,delayed,2,365.28,0.9999999999999999,1
366.0,fedex,electronics,bike,same day,north,rainy,264.4,23.82,10.0,8.0,yes,delayed,3,1493.46,1.9999999999999998,0
367.0,fedex,automobile parts,ev van,standard,central,clear,191.6,12.02,6.0,24.0,no,delivered,4,994.06,-18.0,2
368.0,ekart,clothing,scooter,same day,north,cold,3.6,27.96,1.0,8.0,no,delivered,4,193.38,-7.000000000000001,1
369.0,delhivery,clothing,ev van,two day,south,hot,148.6,30.89,6.0,16.0,no,delivered,3,835.67,-10.0,2
370.0,xpressbees,clothing,ev van,same day,north,stormy,294.7,12.88,11.0,8.0,yes,failed,1,1612.14,2.9999999999999987,0
371.0,dhl,clothing,van,two day,north,cold,176.2,22.79,6.0,16.0,no,delivered,5,949.37,-10.0,2
372.0,shadowfax,furniture,ev bike,standard,north,foggy,213.5,32.62,8.0,24.0,no,delivered,5,1165.36,-15.999999999999998,2
373.0,dhl,pharmacy,scooter,two day,north,clear,197.8,45.41,6.0,16.0,no,delivered,4,1125.23,-10.0,2
374.0,dhl,cosmetics,scooter,express,north,hot,156.1,4.66,7.0,5.0,yes,delayed,3,844.48,1.9999999999999998,1
375.0,amazon logistics,electronics,ev van,standard,east,hot,207.9,44.9,6.0,24.0,no,delivered,4,1174.2,-18.0,2
376.0,delhivery,documents,truck,same day,south,foggy,59.5,6.85,4.0,8.0,no,delivered,3,418.05,-4.0,1
377.0,xpressbees,clothing,ev bike,same day,north,rainy,102.0,24.77,5.0,8.0,no,delivered,4,684.31,-3.0000000000000004,1
378.0,xpressbees,clothing,ev van,standard,south,hot,266.9,44.04,8.0,24.0,no,delivered,3,1466.62,-15.999999999999998,2
379.0,dhl,cosmetics,bike,express,east,clear,81.7,46.02,4.0,3.0,yes,delayed,2,596.56,1.0000000000000002,1
380.0,ekart,pharmacy,scooter,two day,east,clear,125.6,39.58,2.0,16.0,no,delivered,4,746.74,-14.000000000000002,3
381.0,delhivery,clothing,ev van,standard,north,cold,31.9,4.86,1.0,24.0,no,delivered,3,174.08,-23.0,3
382.0,ecom express,documents,bike,standard,central,rainy,279.2,15.87,11.0,24.0,no,delivered,3,1443.61,-13.0,2
383.0,ecom express,automobile parts,van,two day,south,hot,81.5,9.82,3.0,16.0,no,delivered,4,436.96,-13.0,3
384.0,ekart,pharmacy,bike,same day,south,stormy,174.7,26.14,13.0,8.0,yes,delayed,3,1051.92,5.0,0
385.0,delhivery,documents,scooter,express,east,cold,120.2,19.66,3.0,4.0,no,delivered,3,709.98,-1.0000000000000002,1
386.0,blue dart,automobile parts,scooter,express,south,cold,104.7,45.94,5.0,4.0,yes,delayed,3,711.32,0.9999999999999999,1
387.0,delhivery,clothing,scooter,two day,west,foggy,51.3,12.1,2.0,16.0,no,delivered,5,292.8,-14.000000000000002,3
388.0,amazon logistics,documents,ev bike,two day,central,hot,297.1,42.42,9.0,16.0,no,delivered,3,1621.26,-7.000000000000002,2
389.0,ecom express,cosmetics,scooter,standard,central,clear,87.5,18.02,3.0,24.0,no,delivered,3,491.56,-21.0,3
390.0,blue dart,furniture,ev bike,two day,south,cold,119.5,43.59,4.0,16.0,no,delivered,4,728.27,-12.000000000000002,3
391.0,xpressbees,electronics,ev van,express,north,cold,58.6,13.04,4.0,3.0,yes,delayed,3,382.12,1.0000000000000002,1
392.0,blue dart,fragile items,truck,express,north,rainy,188.6,21.04,11.0,5.0,yes,delayed,2,1056.12,5.999999999999999,0
393.0,dhl,documents,truck,express,south,stormy,26.8,19.35,7.0,2.0,yes,delayed,3,242.05,5.0,1
394.0,shadowfax,cosmetics,van,express,west,cold,199.2,38.15,6.0,5.0,yes,delayed,2,1160.45,0.9999999999999999,0
395.0,xpressbees,groceries,ev bike,same day,east,rainy,151.4,31.11,9.0,8.0,yes,delayed,3,950.33,0.999999999999999,0
396.0,amazon logistics,cosmetics,ev bike,two day,south,clear,194.6,47.14,9.0,16.0,no,delivered,4,1114.42,-7.000000000000002,2
397.0,delhivery,automobile parts,ev van,standard,north,cold,3.6,8.13,1.0,24.0,no,delivered,5,95.6674,-23.0,3
398.0,blue dart,cosmetics,scooter,same day,east,rainy,202.4,49.52,11.0,8.0,yes,delayed,2,1262.0,2.9999999999999987,0
399.0,ekart,automobile parts,ev bike,standard,central,clear,14.7,4.68,2.0,24.0,no,delivered,3,95.6674,-22.0,3
400.0,ekart,furniture,bike,standard,west,foggy,275.3,26.86,7.0,24.0,no,delivered,4,1457.08,-17.0,2
401.0,ecom express,electronics,van,express,south,foggy,238.2,10.53,8.0,6.0,yes,delayed,3,1272.59,2.0000000000000004,0
402.0,xpressbees,furniture,bike,two day,east,rainy,38.0,24.15,4.0,16.0,no,delivered,5,262.45,-12.000000000000002,3
